Date,Province,New_Cases,Total_Cases,Growth_Factor_of_New_Cases,New_Deaths,Total_Deaths,Growth_Factor_of_New_Deaths,New_Recovered,Total_Recovered,New_Active_Cases,Total_Active_Cases,Vaccinated,Vaccinated_Cumulative,Fully_Vaccinated,Fully_Vaccinated_Cumulative
2022-05-23,Sulawesi Selatan,1,143501,,1,2474,,4,140993,-4,34,2246,6295575,4230,4640017
2022-05-24,Sulawesi Selatan,2,143503,2,0,2474,0,6,140999,-4,30,2952,6298527,4149,4644166
2022-05-25,Sulawesi Selatan,5,143508,2.5,0,2474,1,0,140999,5,35,3539,6302066,4902,4649068
2022-05-26,Sulawesi Selatan,1,143509,0.2,0,2474,1,0,140999,1,36,890,6302956,594,4649662
2022-05-27,Sulawesi Selatan,1,143510,1,0,2474,1,13,141012,-12,24,2515,6305471,2824,4652486
2022-05-28,Sulawesi Selatan,2,143512,2,0,2474,1,0,141012,2,26,2689,6308160,2543,4655029
2022-05-29,Sulawesi Selatan,0,143512,0,0,2474,1,0,141012,0,26,993,6309153,1080,4656109
2022-05-30,Sulawesi Selatan,0,143512,1,0,2474,1,9,141021,-9,17,3041,6312194,3247,4659356
2022-05-31,Sulawesi Selatan,3,143515,,0,2474,1,0,141021,3,20,3388,6315582,3496,4662852
2022-06-01,Sulawesi Selatan,3,143518,1,0,2474,1,0,141021,3,23,1685,6317267,1762,4664614
2022-06-02,Sulawesi Selatan,0,143518,0,0,2474,1,8,141029,-8,15,2925,6320192,2770,4667384
2022-06-03,Sulawesi Selatan,1,143519,,0,2474,1,4,141033,-3,12,3221,6323413,2852,4670236
2022-06-04,Sulawesi Selatan,5,143524,5,0,2474,1,1,141034,4,16,2723,6326136,2148,4672384
2022-06-05,Sulawesi Selatan,1,143525,0.2,0,2474,1,0,141034,1,17,1689,6327825,1354,4673738
2022-06-06,Sulawesi Selatan,1,143526,1,0,2474,1,4,141038,-3,14,2773,6330598,2865,4676603
2022-06-07,Sulawesi Selatan,4,143530,4,0,2474,1,2,141040,2,16,2431,6333029,2562,4679165
2022-06-08,Sulawesi Selatan,5,143535,1.25,0,2474,1,0,141040,5,21,2677,6335706,2948,4682113
2022-06-09,Sulawesi Selatan,6,143541,1.2,0,2474,1,0,141040,6,27,2192,6337898,2561,4684674
2022-06-10,Sulawesi Selatan,3,143544,0.5,0,2474,1,5,141045,-2,25,2130,6340028,2496,4687170
2022-06-11,Sulawesi Selatan,2,143546,0.67,1,2475,,0,141045,1,26,1536,6341564,1871,4689041
2022-06-12,Sulawesi Selatan,1,143547,0.5,0,2475,0,0,141045,1,27,838,6342402,948,4689989
2022-06-13,Sulawesi Selatan,2,143549,2,0,2475,1,0,141045,2,29,2483,6344885,3509,4693498
2022-06-14,Sulawesi Selatan,7,143556,3.5,0,2475,1,9,141054,-2,27,3552,6348437,4194,4697692
2022-06-15,Sulawesi Selatan,0,143556,0,0,2475,1,2,141056,-2,25,4446,6352883,6294,4703986
2022-06-16,Sulawesi Selatan,2,143558,,0,2475,1,0,141056,2,27,3058,6355941,5140,4709126
2022-06-17,Sulawesi Selatan,2,143560,1,0,2475,1,4,141060,-2,25,4713,6360654,4496,4713622
2022-06-18,Sulawesi Selatan,2,143562,1,0,2475,1,0,141060,2,27,2321,6362975,2749,4716371
2022-06-19,Sulawesi Selatan,0,143562,0,0,2475,1,1,141061,-1,26,740,6363715,1201,4717572
2022-06-20,Sulawesi Selatan,1,143563,,0,2475,1,12,141073,-11,15,3227,6366942,3767,4721339
2022-06-21,Sulawesi Selatan,1,143564,1,0,2475,1,0,141073,1,16,3580,6370522,3577,4724916
2022-06-22,Sulawesi Selatan,9,143573,9,0,2475,1,3,141076,6,22,3273,6373795,3214,4728130
2022-06-23,Sulawesi Selatan,17,143590,1.89,0,2475,1,0,141076,17,39,4696,6378491,3664,4731794
2022-06-24,Sulawesi Selatan,2,143592,0.12,1,2476,,9,141085,-8,31,1758,6380249,2960,4734754
2022-06-25,Sulawesi Selatan,1,143593,0.5,0,2476,0,0,141085,1,32,1130,6381379,2066,4736820
2022-06-26,Sulawesi Selatan,0,143593,0,0,2476,1,2,141087,-2,30,302,6381681,826,4737646
2022-06-27,Sulawesi Selatan,1,143594,,0,2476,1,0,141087,1,31,2785,6384466,2656,4740302
2022-06-28,Sulawesi Selatan,6,143600,6,0,2476,1,1,141088,5,36,2070,6386536,2994,4743296
2022-06-29,Sulawesi Selatan,7,143607,1.17,0,2476,1,1,141089,6,42,1732,6388268,2472,4745768
2022-06-30,Sulawesi Selatan,4,143611,0.57,0,2476,1,1,141090,3,45,1577,6389845,2119,4747887
2022-07-01,Sulawesi Selatan,2,143613,0.5,0,2476,1,11,141101,-9,36,893,6390738,1391,4749278
2022-07-02,Sulawesi Selatan,4,143617,2,1,2477,,0,141101,3,39,825,6391563,1486,4750764
2022-07-03,Sulawesi Selatan,4,143621,1,0,2477,0,17,141118,-13,26,264,6391827,362,4751126
2022-07-04,Sulawesi Selatan,5,143626,1.25,0,2477,1,2,141120,3,29,985,6392812,1193,4752319
2022-07-05,Sulawesi Selatan,6,143632,1.2,0,2477,1,0,141120,6,35,1097,6393909,1370,4753689
2022-07-06,Sulawesi Selatan,5,143637,0.83,0,2477,1,2,141122,3,38,1028,6394937,1735,4755424
2022-07-07,Sulawesi Selatan,5,143642,1,0,2477,1,1,141123,4,42,1044,6395981,2105,4757529
2022-07-08,Sulawesi Selatan,21,143663,4.2,0,2477,1,0,141123,21,63,926,6396907,1551,4759080
2022-07-09,Sulawesi Selatan,14,143677,0.67,0,2477,1,15,141138,-1,62,63,6396970,139,4759219
2022-07-10,Sulawesi Selatan,1,143678,0.07,0,2477,1,6,141144,-5,57,20,6396990,29,4759248
2022-07-11,Sulawesi Selatan,2,143680,2,0,2477,1,2,141146,0,57,798,6397788,958,4760206
2022-07-12,Sulawesi Selatan,16,143696,8,0,2477,1,0,141146,16,73,1019,6398807,1150,4761356
2022-07-13,Sulawesi Selatan,14,143710,0.88,0,2477,1,7,141153,7,80,1014,6399821,1228,4762584
2022-07-14,Sulawesi Selatan,5,143715,0.36,0,2477,1,0,141153,5,85,1245,6401066,1660,4764244
2022-07-15,Sulawesi Selatan,13,143728,2.6,0,2477,1,0,141153,13,98,770,6401836,1384,4765628
2022-07-16,Sulawesi Selatan,8,143736,0.62,0,2477,1,11,141164,-3,95,913,6402749,1485,4767113
2022-07-17,Sulawesi Selatan,3,143739,0.38,0,2477,1,5,141169,-2,93,188,6402937,362,4767475
2022-07-18,Sulawesi Selatan,2,143741,0.67,0,2477,1,2,141171,0,93,1156,6404093,1725,4769200
2022-07-19,Sulawesi Selatan,5,143746,2.5,0,2477,1,34,141205,-29,64,1278,6405371,1882,4771082
2022-07-20,Sulawesi Selatan,14,143760,2.8,0,2477,1,0,141205,14,78,1217,6406588,1763,4772845
2022-07-21,Sulawesi Selatan,9,143769,0.64,0,2477,1,4,141209,5,83,1451,6408039,2046,4774891
2022-07-22,Sulawesi Selatan,14,143783,1.56,0,2477,1,16,141225,-2,81,902,6408941,1349,4776240
2022-07-23,Sulawesi Selatan,9,143792,0.64,0,2477,1,13,141238,-4,77,1229,6410170,1238,4777478
2022-07-24,Sulawesi Selatan,14,143806,1.56,0,2477,1,0,141238,14,91,194,6410364,252,4777730
2022-07-25,Sulawesi Selatan,9,143815,0.64,0,2477,1,0,141238,9,100,1194,6411558,1550,4779280
2022-07-26,Sulawesi Selatan,13,143828,1.44,0,2477,1,0,141238,13,113,1153,6412711,1284,4780564
2022-07-27,Sulawesi Selatan,14,143842,1.08,0,2477,1,28,141266,-14,99,1157,6413868,1303,4781867
2022-07-28,Sulawesi Selatan,9,143851,0.64,0,2477,1,2,141268,7,106,1419,6415287,1187,4783054
2022-07-29,Sulawesi Selatan,17,143868,1.89,1,2478,,5,141273,11,117,1159,6416446,1177,4784231
2022-07-30,Sulawesi Selatan,14,143882,0.82,0,2478,0,14,141287,0,117,440,6416886,509,4784740
2022-07-31,Sulawesi Selatan,7,143889,0.5,0,2478,1,8,141295,-1,116,294,6417180,412,4785152
2022-08-01,Sulawesi Selatan,5,143894,0.71,0,2478,1,14,141309,-9,107,923,6418103,784,4785936
2022-08-02,Sulawesi Selatan,27,143921,5.4,1,2479,,9,141318,17,124,894,6418997,887,4786823
2022-08-03,Sulawesi Selatan,12,143933,0.44,1,2480,1,13,141331,-2,122,812,6419809,769,4787592
2022-08-04,Sulawesi Selatan,11,143944,0.92,0,2480,0,10,141341,1,123,854,6420663,1062,4788654
2022-08-05,Sulawesi Selatan,26,143970,2.36,0,2480,1,12,141353,14,137,1189,6421852,1279,4789933
2022-08-06,Sulawesi Selatan,15,143985,0.58,0,2480,1,14,141367,1,138,849,6422701,1206,4791139
2022-08-07,Sulawesi Selatan,4,143989,0.27,1,2481,,9,141376,-6,132,164,6422865,293,4791432
2022-08-08,Sulawesi Selatan,5,143994,1.25,0,2481,0,16,141392,-11,121,1077,6423942,1286,4792718
2022-08-09,Sulawesi Selatan,8,144002,1.6,0,2481,1,14,141406,-6,115,1221,6425163,1494,4794212
2022-08-10,Sulawesi Selatan,17,144019,2.13,1,2482,,7,141413,9,124,1177,6426340,1359,4795571
2022-08-11,Sulawesi Selatan,13,144032,0.76,0,2482,0,0,141413,13,137,1080,6427420,1215,4796786
2022-08-12,Sulawesi Selatan,12,144044,0.92,0,2482,1,0,141413,12,149,816,6428236,818,4797604
2022-08-13,Sulawesi Selatan,14,144058,1.17,0,2482,1,44,141457,-30,119,742,6428978,974,4798578
2022-08-14,Sulawesi Selatan,12,144070,0.86,0,2482,1,10,141467,2,121,300,6429278,197,4798775
2022-08-15,Sulawesi Selatan,5,144075,0.42,0,2482,1,0,141467,5,126,909,6430187,816,4799591
2022-08-16,Sulawesi Selatan,27,144102,5.4,0,2482,1,40,141507,-13,113,844,6431031,783,4800374
2022-08-17,Sulawesi Selatan,15,144117,0.56,1,2483,,0,141507,14,127,410,6431441,329,4800703
2022-08-18,Sulawesi Selatan,13,144130,0.87,0,2483,0,9,141516,4,131,1004,6432445,943,4801646
2022-08-19,Sulawesi Selatan,14,144144,1.08,0,2483,1,8,141524,6,137,872,6433317,838,4802484
2022-08-20,Sulawesi Selatan,12,144156,0.86,0,2483,1,17,141541,-5,132,916,6434233,733,4803217
2022-08-21,Sulawesi Selatan,10,144166,0.83,1,2484,,13,141554,-4,128,351,6434584,180,4803397
2022-08-22,Sulawesi Selatan,4,144170,0.4,0,2484,0,12,141566,-8,120,1246,6435830,1971,4805368
2022-08-23,Sulawesi Selatan,23,144193,5.75,0,2484,1,13,141579,10,130,1158,6436988,1551,4806919
2022-08-24,Sulawesi Selatan,27,144220,1.17,0,2484,1,12,141591,15,145,952,6437940,1466,4808385
2022-08-25,Sulawesi Selatan,17,144237,0.63,0,2484,1,10,141601,7,152,1020,6438960,1495,4809880
2022-08-26,Sulawesi Selatan,11,144248,0.65,0,2484,1,27,141628,-16,136,856,6439816,1114,4810994
2022-08-27,Sulawesi Selatan,9,144257,0.82,0,2484,1,14,141642,-5,131,770,6440586,615,4811609
2022-08-28,Sulawesi Selatan,8,144265,0.89,0,2484,1,12,141654,-4,127,276,6440862,170,4811779
2022-08-29,Sulawesi Selatan,1,144266,0.13,0,2484,1,12,141666,-11,116,726,6441588,792,4812571
2022-08-30,Sulawesi Selatan,17,144283,17,0,2484,1,10,141676,7,123,710,6442298,778,4813349
2022-08-31,Sulawesi Selatan,23,144306,1.35,0,2484,1,10,141686,13,136,847,6443145,1010,4814359
2022-09-01,Sulawesi Selatan,12,144318,0.52,0,2484,1,7,141693,5,141,581,6443726,691,4815050
2022-09-02,Sulawesi Selatan,17,144335,1.42,0,2484,1,20,141713,-3,138,479,6444205,577,4815627
2022-09-03,Sulawesi Selatan,20,144355,1.18,0,2484,1,24,141737,-4,134,594,6444799,575,4816202
2022-09-04,Sulawesi Selatan,7,144362,0.35,0,2484,1,16,141753,-9,125,113,6444912,175,4816377
2022-09-05,Sulawesi Selatan,7,144369,1,0,2484,1,15,141768,-8,117,635,6445547,495,4816872
2022-09-06,Sulawesi Selatan,18,144387,2.57,1,2485,,9,141777,8,125,771,6446318,719,4817591
2022-09-07,Sulawesi Selatan,14,144401,0.78,0,2485,0,8,141785,6,131,634,6446952,413,4818004
2022-09-08,Sulawesi Selatan,22,144423,1.57,0,2485,1,5,141790,17,148,804,6447756,665,4818669
2022-09-09,Sulawesi Selatan,16,144439,0.73,0,2485,1,13,141803,3,151,1126,6448882,430,4819099
2022-09-10,Sulawesi Selatan,15,144454,0.94,0,2485,1,23,141826,-8,143,755,6449637,425,4819524
2022-09-11,Sulawesi Selatan,9,144463,0.6,0,2485,1,12,141838,-3,140,209,6449846,50,4819574
2022-09-12,Sulawesi Selatan,2,144465,0.22,0,2485,1,17,141855,-15,125,906,6450752,502,4820076
2022-09-13,Sulawesi Selatan,2,144467,1,0,2485,1,4,141859,-2,123,900,6451652,666,4820742
2022-09-14,Sulawesi Selatan,18,144485,9,0,2485,1,0,141859,18,141,672,6452324,418,4821160
2022-09-15,Sulawesi Selatan,9,144494,0.5,0,2485,1,2,141861,7,148,1032,6453356,541,4821701
2020-03-26,Sulawesi Tengah,1,1,,0,0,,0,0,1,1,,,,
2020-03-27,Sulawesi Tengah,0,1,0,0,0,1,0,0,0,1,,,,
2020-03-28,Sulawesi Tengah,1,2,,0,0,1,0,0,1,2,,,,
2020-03-29,Sulawesi Tengah,0,2,0,0,0,1,0,0,0,2,,,,
2020-03-30,Sulawesi Tengah,0,2,1,0,0,1,0,0,0,2,,,,
2020-03-31,Sulawesi Tengah,0,2,1,0,0,1,0,0,0,2,,,,
2020-04-01,Sulawesi Tengah,0,2,1,0,0,1,0,0,0,2,,,,
2020-04-02,Sulawesi Tengah,0,2,1,1,1,,0,0,-1,1,,,,
2020-04-03,Sulawesi Tengah,2,4,,1,2,1,0,0,1,2,,,,
2020-04-04,Sulawesi Tengah,0,4,0,0,2,0,0,0,0,2,,,,
2020-04-05,Sulawesi Tengah,1,5,,0,2,1,0,0,1,3,,,,
2020-04-06,Sulawesi Tengah,0,5,0,0,2,1,0,0,0,3,,,,
2020-04-07,Sulawesi Tengah,0,5,1,0,2,1,2,2,-2,1,,,,
2020-04-08,Sulawesi Tengah,0,5,1,0,2,1,0,2,0,1,,,,
2020-04-09,Sulawesi Tengah,0,5,1,0,2,1,0,2,0,1,,,,
2020-04-10,Sulawesi Tengah,9,14,,0,2,1,0,2,9,10,,,,
2020-04-11,Sulawesi Tengah,5,19,0.56,0,2,1,0,2,5,15,,,,
2020-04-12,Sulawesi Tengah,0,19,0,0,2,1,0,2,0,15,,,,
2020-04-13,Sulawesi Tengah,0,19,1,1,3,,0,2,-1,14,,,,
2020-04-14,Sulawesi Tengah,0,19,1,0,3,0,0,2,0,14,,,,
2020-04-15,Sulawesi Tengah,3,22,,0,3,1,0,2,3,17,,,,
2020-04-16,Sulawesi Tengah,0,22,0,0,3,1,0,2,0,17,,,,
2020-04-17,Sulawesi Tengah,2,24,,0,3,1,0,2,2,19,,,,
2020-04-18,Sulawesi Tengah,0,24,0,0,3,1,0,2,0,19,,,,
2020-04-19,Sulawesi Tengah,3,27,,0,3,1,0,2,3,22,,,,
2020-04-20,Sulawesi Tengah,0,27,0,0,3,1,0,2,0,22,,,,
2020-04-21,Sulawesi Tengah,0,27,1,0,3,1,1,3,-1,21,,,,
2020-04-22,Sulawesi Tengah,2,29,,0,3,1,0,3,2,23,,,,
2020-04-23,Sulawesi Tengah,0,29,0,0,3,1,0,3,0,23,,,,
2020-04-24,Sulawesi Tengah,3,32,,0,3,1,0,3,3,26,,,,
2020-04-25,Sulawesi Tengah,4,36,1.33,0,3,1,0,3,4,30,,,,
2020-04-26,Sulawesi Tengah,0,36,0,0,3,1,1,4,-1,29,,,,
2020-04-27,Sulawesi Tengah,0,36,1,0,3,1,0,4,0,29,,,,
2020-04-28,Sulawesi Tengah,6,42,,0,3,1,4,8,2,31,,,,
2020-04-29,Sulawesi Tengah,5,47,0.83,0,3,1,0,8,5,36,,,,
2020-04-30,Sulawesi Tengah,0,47,0,0,3,1,0,8,0,36,,,,
2020-05-01,Sulawesi Tengah,0,47,1,0,3,1,3,11,-3,33,,,,
2020-05-02,Sulawesi Tengah,12,59,,0,3,1,0,11,12,45,,,,
2020-05-03,Sulawesi Tengah,0,59,0,0,3,1,0,11,0,45,,,,
2020-05-04,Sulawesi Tengah,0,59,1,0,3,1,0,11,0,45,,,,
2020-05-05,Sulawesi Tengah,11,70,,0,3,1,1,12,10,55,,,,
2020-05-06,Sulawesi Tengah,0,70,0,0,3,1,0,12,0,55,,,,
2020-05-07,Sulawesi Tengah,5,75,,0,3,1,0,12,5,60,,,,
2020-05-08,Sulawesi Tengah,0,75,0,0,3,1,0,12,0,60,,,,
2020-05-09,Sulawesi Tengah,0,75,1,0,3,1,0,12,0,60,,,,
2020-05-10,Sulawesi Tengah,8,83,,0,3,1,0,12,8,68,,,,
2020-05-11,Sulawesi Tengah,0,83,0,0,3,1,1,13,-1,67,,,,
2020-05-12,Sulawesi Tengah,12,95,,0,3,1,0,13,12,79,,,,
2020-05-13,Sulawesi Tengah,7,102,0.58,1,4,,7,20,-1,78,,,,
2020-05-14,Sulawesi Tengah,9,111,1.29,0,4,0,1,21,8,86,,,,
2020-05-15,Sulawesi Tengah,1,112,0.11,0,4,1,0,21,1,87,,,,
2020-05-16,Sulawesi Tengah,1,113,1,0,4,1,1,22,0,87,,,,
2020-05-17,Sulawesi Tengah,2,115,2,0,4,1,2,24,0,87,,,,
2020-05-18,Sulawesi Tengah,0,115,0,0,4,1,2,26,-2,85,,,,
2020-05-19,Sulawesi Tengah,0,115,1,0,4,1,0,26,0,85,,,,
2020-05-20,Sulawesi Tengah,0,115,1,0,4,1,0,26,0,85,,,,
2020-05-21,Sulawesi Tengah,2,117,,0,4,1,11,37,-9,76,,,,
2020-05-22,Sulawesi Tengah,1,118,0.5,0,4,1,0,37,1,77,,,,
2020-05-23,Sulawesi Tengah,2,120,2,0,4,1,0,37,2,79,,,,
2020-05-24,Sulawesi Tengah,0,120,0,0,4,1,9,46,-9,70,,,,
2020-05-25,Sulawesi Tengah,0,120,1,0,4,1,0,46,0,70,,,,
2020-05-26,Sulawesi Tengah,0,120,1,0,4,1,2,48,-2,68,,,,
2020-05-27,Sulawesi Tengah,0,120,1,0,4,1,2,50,-2,66,,,,
2020-05-28,Sulawesi Tengah,6,126,,0,4,1,2,52,4,70,,,,
2020-05-29,Sulawesi Tengah,0,126,0,0,4,1,0,52,0,70,,,,
2020-05-30,Sulawesi Tengah,0,126,1,0,4,1,0,52,0,70,,,,
2020-05-31,Sulawesi Tengah,2,128,,0,4,1,9,61,-7,63,,,,
2020-06-01,Sulawesi Tengah,0,128,0,0,4,1,0,61,0,63,,,,
2020-06-02,Sulawesi Tengah,0,128,1,0,4,1,0,61,0,63,,,,
2020-06-03,Sulawesi Tengah,1,129,,0,4,1,3,64,-2,61,,,,
2020-06-04,Sulawesi Tengah,0,129,0,0,4,1,6,70,-6,55,,,,
2020-06-05,Sulawesi Tengah,7,136,,0,4,1,8,78,-1,54,,,,
2020-06-06,Sulawesi Tengah,3,139,0.43,0,4,1,9,87,-6,48,,,,
2020-06-07,Sulawesi Tengah,20,159,6.67,0,4,1,7,94,13,61,,,,
2020-06-08,Sulawesi Tengah,0,159,0,0,4,1,0,94,0,61,,,,
2020-06-09,Sulawesi Tengah,0,159,1,0,4,1,0,94,0,61,,,,
2020-06-10,Sulawesi Tengah,0,159,1,0,4,1,1,95,-1,60,,,,
2020-06-11,Sulawesi Tengah,0,159,1,0,4,1,1,96,-1,59,,,,
2020-06-12,Sulawesi Tengah,0,159,1,0,4,1,0,96,0,59,,,,
2020-06-13,Sulawesi Tengah,9,168,,0,4,1,1,97,8,67,,,,
2020-06-14,Sulawesi Tengah,2,170,0.22,0,4,1,18,115,-16,51,,,,
2020-06-15,Sulawesi Tengah,1,171,0.5,0,4,1,6,121,-5,46,,,,
2020-06-16,Sulawesi Tengah,1,172,1,0,4,1,4,125,-3,43,,,,
2020-06-17,Sulawesi Tengah,0,172,0,0,4,1,4,129,-4,39,,,,
2020-06-18,Sulawesi Tengah,0,172,1,0,4,1,1,130,-1,38,,,,
2020-06-19,Sulawesi Tengah,1,173,,0,4,1,0,130,1,39,,,,
2020-06-20,Sulawesi Tengah,0,173,0,0,4,1,1,131,-1,38,,,,
2020-06-21,Sulawesi Tengah,0,173,1,0,4,1,1,132,-1,37,,,,
2020-06-22,Sulawesi Tengah,3,176,,0,4,1,0,132,3,40,,,,
2020-06-23,Sulawesi Tengah,3,179,1,0,4,1,8,140,-5,35,,,,
2020-06-24,Sulawesi Tengah,1,180,0.33,1,5,,1,141,-1,34,,,,
2020-06-25,Sulawesi Tengah,1,181,1,0,5,0,4,145,-3,31,,,,
2020-06-26,Sulawesi Tengah,2,183,2,0,5,1,2,147,0,31,,,,
2020-06-27,Sulawesi Tengah,1,184,0.5,0,5,1,5,152,-4,27,,,,
2020-06-28,Sulawesi Tengah,2,186,2,0,5,1,1,153,1,28,,,,
2020-06-29,Sulawesi Tengah,0,186,0,0,5,1,0,153,0,28,,,,
2020-06-30,Sulawesi Tengah,0,186,1,0,5,1,0,153,0,28,,,,
2020-07-01,Sulawesi Tengah,0,186,1,0,5,1,4,157,-4,24,,,,
2020-07-02,Sulawesi Tengah,0,186,1,1,6,,1,158,-2,22,,,,
2020-07-03,Sulawesi Tengah,0,186,1,0,6,0,1,159,-1,21,,,,
2020-07-04,Sulawesi Tengah,5,191,,0,6,1,2,161,3,24,,,,
2020-07-05,Sulawesi Tengah,0,191,0,0,6,1,2,163,-2,22,,,,
2020-07-06,Sulawesi Tengah,0,191,1,0,6,1,0,163,0,22,,,,
2020-07-07,Sulawesi Tengah,0,191,1,0,6,1,1,164,-1,21,,,,
2020-07-08,Sulawesi Tengah,2,193,,0,6,1,0,164,2,23,,,,
2020-07-09,Sulawesi Tengah,0,193,0,0,6,1,0,164,0,23,,,,
2020-07-10,Sulawesi Tengah,0,193,1,0,6,1,0,164,0,23,,,,
2020-07-11,Sulawesi Tengah,0,193,1,0,6,1,1,165,-1,22,,,,
2020-07-12,Sulawesi Tengah,0,193,1,0,6,1,1,166,-1,21,,,,
2020-07-13,Sulawesi Tengah,0,193,1,0,6,1,0,166,0,21,,,,
2020-07-14,Sulawesi Tengah,1,194,,0,6,1,2,168,-1,20,,,,
2020-07-15,Sulawesi Tengah,1,195,1,0,6,1,7,175,-6,14,,,,
2020-07-16,Sulawesi Tengah,0,195,0,0,6,1,0,175,0,14,,,,
2020-07-17,Sulawesi Tengah,0,195,1,0,6,1,0,175,0,14,,,,
2020-07-18,Sulawesi Tengah,0,195,1,0,6,1,0,175,0,14,,,,
2020-07-19,Sulawesi Tengah,1,196,,0,6,1,1,176,0,14,,,,
2020-07-20,Sulawesi Tengah,0,196,0,0,6,1,0,176,0,14,,,,
2020-07-21,Sulawesi Tengah,0,196,1,0,6,1,2,178,-2,12,,,,
2020-07-22,Sulawesi Tengah,0,196,1,0,6,1,3,181,-3,9,,,,
2020-07-23,Sulawesi Tengah,4,200,,1,7,,3,184,0,9,,,,
2020-07-24,Sulawesi Tengah,1,201,0.25,0,7,0,0,184,1,10,,,,
2020-07-25,Sulawesi Tengah,0,201,0,0,7,1,1,185,-1,9,,,,
2020-07-26,Sulawesi Tengah,1,202,,0,7,1,0,185,1,10,,,,
2020-07-27,Sulawesi Tengah,0,202,0,0,7,1,0,185,0,10,,,,
2020-07-28,Sulawesi Tengah,4,206,,0,7,1,3,188,1,11,,,,
2020-07-29,Sulawesi Tengah,1,207,0.25,0,7,1,0,188,1,12,,,,
2020-07-30,Sulawesi Tengah,0,207,0,0,7,1,0,188,0,12,,,,
2020-07-31,Sulawesi Tengah,0,207,1,0,7,1,0,188,0,12,,,,
2020-08-01,Sulawesi Tengah,0,207,1,0,7,1,1,189,-1,11,,,,
2020-08-02,Sulawesi Tengah,6,213,,0,7,1,0,189,6,17,,,,
2020-08-03,Sulawesi Tengah,0,213,0,0,7,1,0,189,0,17,,,,
2020-08-04,Sulawesi Tengah,0,213,1,0,7,1,2,191,-2,15,,,,
2020-08-05,Sulawesi Tengah,2,215,,0,7,1,1,192,1,16,,,,
2020-08-06,Sulawesi Tengah,0,215,0,0,7,1,2,194,-2,14,,,,
2020-08-07,Sulawesi Tengah,1,216,,0,7,1,1,195,0,14,,,,
2020-08-08,Sulawesi Tengah,0,216,0,0,7,1,0,195,0,14,,,,
2020-08-09,Sulawesi Tengah,0,216,1,0,7,1,0,195,0,14,,,,
2020-08-10,Sulawesi Tengah,0,216,1,0,7,1,0,195,0,14,,,,
2020-08-11,Sulawesi Tengah,0,216,1,0,7,1,0,195,0,14,,,,
2020-08-12,Sulawesi Tengah,4,220,,0,7,1,1,196,3,17,,,,
2020-08-13,Sulawesi Tengah,0,220,0,0,7,1,1,197,-1,16,,,,
2020-08-14,Sulawesi Tengah,3,223,,0,7,1,0,197,3,19,,,,
2020-08-15,Sulawesi Tengah,0,223,0,0,7,1,0,197,0,19,,,,
2020-08-16,Sulawesi Tengah,0,223,1,0,7,1,0,197,0,19,,,,
2020-08-17,Sulawesi Tengah,4,227,,0,7,1,0,197,4,23,,,,
2020-08-18,Sulawesi Tengah,1,228,0.25,0,7,1,0,197,1,24,,,,
2020-08-19,Sulawesi Tengah,5,233,5,0,7,1,0,197,5,29,,,,
2020-08-20,Sulawesi Tengah,0,233,0,0,7,1,0,197,0,29,,,,
2020-08-21,Sulawesi Tengah,2,235,,0,7,1,2,199,0,29,,,,
2020-08-22,Sulawesi Tengah,1,236,0.5,0,7,1,7,206,-6,23,,,,
2020-08-23,Sulawesi Tengah,2,238,2,1,8,,0,206,1,24,,,,
2020-08-24,Sulawesi Tengah,1,239,0.5,0,8,0,1,207,0,24,,,,
2020-08-25,Sulawesi Tengah,0,239,0,0,8,1,3,210,-3,21,,,,
2020-08-26,Sulawesi Tengah,0,239,1,0,8,1,2,212,-2,19,,,,
2020-08-27,Sulawesi Tengah,0,239,1,0,8,1,1,213,-1,18,,,,
2020-08-28,Sulawesi Tengah,1,240,,0,8,1,5,218,-4,14,,,,
2020-08-29,Sulawesi Tengah,1,241,1,0,8,1,0,218,1,15,,,,
2020-08-30,Sulawesi Tengah,0,241,0,0,8,1,1,219,-1,14,,,,
2020-08-31,Sulawesi Tengah,2,243,,0,8,1,1,220,1,15,,,,
2020-09-01,Sulawesi Tengah,1,244,0.5,0,8,1,0,220,1,16,,,,
2020-09-02,Sulawesi Tengah,1,245,1,1,9,,0,220,0,16,,,,
2020-09-03,Sulawesi Tengah,4,249,4,2,11,2,1,221,1,17,,,,
2020-09-04,Sulawesi Tengah,0,249,0,0,11,0,1,222,-1,16,,,,
2020-09-05,Sulawesi Tengah,3,252,,0,11,1,2,224,1,17,,,,
2020-09-06,Sulawesi Tengah,0,252,0,0,11,1,0,224,0,17,,,,
2020-09-07,Sulawesi Tengah,0,252,1,0,11,1,2,226,-2,15,,,,
2020-09-08,Sulawesi Tengah,5,257,,0,11,1,0,226,5,20,,,,
2020-09-09,Sulawesi Tengah,4,261,0.8,0,11,1,2,228,2,22,,,,
2020-09-10,Sulawesi Tengah,0,261,0,0,11,1,1,229,-1,21,,,,
2020-09-11,Sulawesi Tengah,7,268,,0,11,1,0,229,7,28,,,,
2020-09-12,Sulawesi Tengah,1,269,0.14,0,11,1,0,229,1,29,,,,
2020-09-13,Sulawesi Tengah,2,271,2,0,11,1,2,231,0,29,,,,
2020-09-14,Sulawesi Tengah,0,271,0,0,11,1,0,231,0,29,,,,
2020-09-15,Sulawesi Tengah,1,272,,0,11,1,1,232,0,29,,,,
